input_shape_1,input_shape_2,input_shape_3,input_shape_4,bfloat8,bfloat16,INPUTBUFFER0,INPUTBUFFER1,kernel_duration
1120,1696,0,0,1,0,0,1,54138
1248,2016,0,0,0,1,1,0,73942
1248,2016,0,0,0,1,1,0,73683
1248,2016,0,0,0,1,1,0,73509
1248,2016,0,0,0,1,1,0,73569
1248,2016,0,0,0,1,0,1,73373
1248,2016,0,0,0,1,0,1,73265
1248,2016,0,0,0,1,0,1,72935
1248,2016,0,0,0,1,0,1,72885
1248,2016,0,0,1,0,1,0,72794
1248,2016,0,0,1,0,1,0,72874
1248,2016,0,0,1,0,1,0,72542
1248,2016,0,0,1,0,1,0,72608
1248,2016,0,0,1,0,0,1,72524
1248,2016,0,0,1,0,0,1,72559
1248,2016,0,0,1,0,0,1,72325
1248,2016,0,0,1,0,0,1,72369
1024,320,0,0,0,1,1,0,11498
1024,320,0,0,0,1,1,0,11542
1024,320,0,0,0,1,1,0,11201
1024,320,0,0,0,1,1,0,11224
1024,320,0,0,0,1,0,1,11396
1024,320,0,0,0,1,0,1,11310
1024,320,0,0,0,1,0,1,10915
1024,320,0,0,0,1,0,1,10919
1024,320,0,0,1,0,1,0,10948
1024,320,0,0,1,0,1,0,11106
1024,320,0,0,1,0,1,0,10797
1024,320,0,0,1,0,1,0,10695
1024,320,0,0,1,0,0,1,10811
1024,320,0,0,1,0,0,1,10820
1024,320,0,0,1,0,0,1,10515
1024,320,0,0,1,0,0,1,10530
1184,832,0,0,0,1,1,0,31613
1184,832,0,0,0,1,1,0,31635
1184,832,0,0,0,1,1,0,31252
1184,832,0,0,0,1,1,0,31576
1184,832,0,0,0,1,0,1,30927
1184,832,0,0,0,1,0,1,30957
1184,832,0,0,0,1,0,1,30703
1184,832,0,0,0,1,0,1,30738
1184,832,0,0,1,0,1,0,30811
1184,832,0,0,1,0,1,0,30701
1184,832,0,0,1,0,1,0,30744
1184,832,0,0,1,0,1,0,30595
1184,832,0,0,1,0,0,1,30641
1184,832,0,0,1,0,0,1,30631
1184,832,0,0,1,0,0,1,30496
1184,832,0,0,1,0,0,1,30465
1312,1408,0,0,0,1,1,0,55869
1312,1408,0,0,0,1,1,0,55744
1312,1408,0,0,0,1,1,0,55737
1312,1408,0,0,0,1,1,0,55689
1312,1408,0,0,0,1,0,1,54831
1312,1408,0,0,0,1,0,1,54980
1312,1408,0,0,0,1,0,1,54703
1312,1408,0,0,0,1,0,1,54716
1312,1408,0,0,1,0,1,0,54855
1312,1408,0,0,1,0,1,0,54681
1312,1408,0,0,1,0,1,0,54596
1312,1408,0,0,1,0,1,0,54718
1312,1408,0,0,1,0,0,1,54471
1312,1408,0,0,1,0,0,1,54319
1312,1408,0,0,1,0,0,1,54256
1312,1408,0,0,1,0,0,1,54212
896,1824,0,0,0,1,1,0,47984
896,1824,0,0,0,1,1,0,48029
896,1824,0,0,0,1,1,0,47681
896,1824,0,0,0,1,1,0,47747
896,1824,0,0,0,1,0,1,47616
896,1824,0,0,0,1,0,1,47642
896,1824,0,0,0,1,0,1,47562
896,1824,0,0,0,1,0,1,47525
896,1824,0,0,1,0,1,0,47221
896,1824,0,0,1,0,1,0,47330
896,1824,0,0,1,0,1,0,47078
896,1824,0,0,1,0,1,0,47129
896,1824,0,0,1,0,0,1,47069
896,1824,0,0,1,0,0,1,47129
896,1824,0,0,1,0,0,1,46938
896,1824,0,0,1,0,0,1,46925
1088,1024,0,0,0,1,1,0,33622
1088,1024,0,0,0,1,1,0,33475
1088,1024,0,0,0,1,1,0,33101
1088,1024,0,0,0,1,1,0,33074
1088,1024,0,0,0,1,0,1,33322
1088,1024,0,0,0,1,0,1,33155
1088,1024,0,0,0,1,0,1,32930
1088,1024,0,0,0,1,0,1,32886
1088,1024,0,0,1,0,1,0,32729
1088,1024,0,0,1,0,1,0,32840
1088,1024,0,0,1,0,1,0,32563
1088,1024,0,0,1,0,1,0,32574
1088,1024,0,0,1,0,0,1,32662
1088,1024,0,0,1,0,0,1,32630
1088,1024,0,0,1,0,0,1,32403
1088,1024,0,0,1,0,0,1,32331
1408,1888,0,0,0,1,1,0,77372
1408,1888,0,0,0,1,1,0,77477
1408,1888,0,0,0,1,1,0,77133
1408,1888,0,0,0,1,1,0,77182
1408,1888,0,0,0,1,0,1,76809
1408,1888,0,0,0,1,0,1,76902
1408,1888,0,0,0,1,0,1,76690
1408,1888,0,0,0,1,0,1,76695
1408,1888,0,0,1,0,1,0,76435
1408,1888,0,0,1,0,1,0,76374
1408,1888,0,0,1,0,1,0,76279
1408,1888,0,0,1,0,1,0,76275
1408,1888,0,0,1,0,0,1,76286
1408,1888,0,0,1,0,0,1,76258
1408,1888,0,0,1,0,0,1,75974
1408,1888,0,0,1,0,0,1,76020
1824,672,0,0,0,1,1,0,37292
1824,672,0,0,0,1,1,0,37386
1824,672,0,0,0,1,1,0,37203
1824,672,0,0,0,1,1,0,37114
1824,672,0,0,0,1,0,1,36593
1824,672,0,0,0,1,0,1,36583
1824,672,0,0,0,1,0,1,36320
1824,672,0,0,0,1,0,1,36389
1824,672,0,0,1,0,1,0,36415
1824,672,0,0,1,0,1,0,36431
1824,672,0,0,1,0,1,0,36262
1824,672,0,0,1,0,1,0,36168
1824,672,0,0,1,0,0,1,36241
1824,672,0,0,1,0,0,1,36184
1824,672,0,0,1,0,0,1,36071
1824,672,0,0,1,0,0,1,36065
1728,1024,0,0,0,1,1,0,54780
1728,1024,0,0,0,1,1,0,52588
1728,1024,0,0,0,1,1,0,52200
1728,1024,0,0,0,1,1,0,52092
1728,1024,0,0,0,1,0,1,52387
1728,1024,0,0,0,1,0,1,52254
1728,1024,0,0,0,1,0,1,51313
1728,1024,0,0,0,1,0,1,51177
1728,1024,0,0,1,0,1,0,51363
1728,1024,0,0,1,0,1,0,51538
1728,1024,0,0,1,0,1,0,51129
1728,1024,0,0,1,0,1,0,51178
1728,1024,0,0,1,0,0,1,51237
1728,1024,0,0,1,0,0,1,51293
1728,1024,0,0,1,0,0,1,50591
1728,1024,0,0,1,0,0,1,50594
1024,1312,0,0,0,1,1,0,41302
1024,1312,0,0,0,1,1,0,41247
1024,1312,0,0,0,1,1,0,41183
1024,1312,0,0,0,1,1,0,41114
1024,1312,0,0,0,1,0,1,40582
1024,1312,0,0,0,1,0,1,40826
1024,1312,0,0,0,1,0,1,40132
1024,1312,0,0,0,1,0,1,40082
1024,1312,0,0,1,0,1,0,40260
1024,1312,0,0,1,0,1,0,40209
1024,1312,0,0,1,0,1,0,39892
1024,1312,0,0,1,0,1,0,39935
1024,1312,0,0,1,0,0,1,39891
1024,1312,0,0,1,0,0,1,39980
1024,1312,0,0,1,0,0,1,39635
1024,1312,0,0,1,0,0,1,39637
1376,1792,0,0,0,1,1,0,71907
1376,1792,0,0,0,1,1,0,71986
1376,1792,0,0,0,1,1,0,71581
1376,1792,0,0,0,1,1,0,71626
1376,1792,0,0,0,1,0,1,71615
1376,1792,0,0,0,1,0,1,71675
1376,1792,0,0,0,1,0,1,71196
1376,1792,0,0,0,1,0,1,71383
1376,1792,0,0,1,0,1,0,71105
1376,1792,0,0,1,0,1,0,71099
1376,1792,0,0,1,0,1,0,70770
1376,1792,0,0,1,0,1,0,70798
1376,1792,0,0,1,0,0,1,70860
1376,1792,0,0,1,0,0,1,70863
1376,1792,0,0,1,0,0,1,70574
1376,1792,0,0,1,0,0,1,70543
416,1120,0,0,0,1,1,0,16754
416,1120,0,0,0,1,1,0,16676
416,1120,0,0,0,1,1,0,16576
416,1120,0,0,0,1,1,0,16648
416,1120,0,0,0,1,0,1,16684
416,1120,0,0,0,1,0,1,16499
416,1120,0,0,0,1,0,1,16459
416,1120,0,0,0,1,0,1,16364
416,1120,0,0,1,0,1,0,16385
416,1120,0,0,1,0,1,0,16351
416,1120,0,0,1,0,1,0,16270
416,1120,0,0,1,0,1,0,16246
416,1120,0,0,1,0,0,1,16178
416,1120,0,0,1,0,0,1,16218
416,1120,0,0,1,0,0,1,16026
416,1120,0,0,1,0,0,1,16041
1280,1920,0,0,0,1,1,0,72057
1280,1920,0,0,0,1,1,0,71810
1280,1920,0,0,0,1,1,0,71476
1280,1920,0,0,0,1,1,0,71476
1280,1920,0,0,0,1,0,1,71741
1280,1920,0,0,0,1,0,1,71601
1280,1920,0,0,0,1,0,1,71183
1280,1920,0,0,0,1,0,1,71096
1280,1920,0,0,1,0,1,0,71078
1280,1920,0,0,1,0,1,0,71063
1280,1920,0,0,1,0,1,0,70716
1280,1920,0,0,1,0,1,0,70776
1280,1920,0,0,1,0,0,1,70845
1280,1920,0,0,1,0,0,1,70877
1280,1920,0,0,1,0,0,1,70531
1280,1920,0,0,1,0,0,1,70519
480,32,0,0,0,1,1,0,3648
480,32,0,0,0,1,1,0,3765
480,32,0,0,0,1,1,0,3537
480,32,0,0,0,1,1,0,3519
480,32,0,0,0,1,0,1,3521
480,32,0,0,0,1,0,1,3460
480,32,0,0,0,1,0,1,3385
480,32,0,0,0,1,0,1,3360
480,32,0,0,1,0,1,0,3443
480,32,0,0,1,0,1,0,3479
480,32,0,0,1,0,1,0,3345
480,32,0,0,1,0,1,0,3334
480,32,0,0,1,0,0,1,3403
480,32,0,0,1,0,0,1,3360
480,32,0,0,1,0,0,1,3240
480,32,0,0,1,0,0,1,3273
704,1472,0,0,0,1,1,0,32968
704,1472,0,0,0,1,1,0,33165
704,1472,0,0,0,1,1,0,32279
704,1472,0,0,0,1,1,0,32376
704,1472,0,0,0,1,0,1,32940
704,1472,0,0,0,1,0,1,32964
704,1472,0,0,0,1,0,1,31997
704,1472,0,0,0,1,0,1,31911
704,1472,0,0,1,0,1,0,31516
704,1472,0,0,1,0,1,0,31546
704,1472,0,0,1,0,1,0,31281
704,1472,0,0,1,0,1,0,31225
704,1472,0,0,1,0,0,1,31348
704,1472,0,0,1,0,0,1,31312
704,1472,0,0,1,0,0,1,30845
704,1472,0,0,1,0,0,1,30867
1984,1536,0,0,0,1,1,0,88245
1984,1536,0,0,0,1,1,0,88300
1984,1536,0,0,0,1,1,0,87847
1984,1536,0,0,0,1,1,0,87955
1984,1536,0,0,0,1,0,1,87898
1984,1536,0,0,0,1,0,1,88019
1984,1536,0,0,0,1,0,1,87588
1984,1536,0,0,0,1,0,1,87626
1984,1536,0,0,1,0,1,0,87368
1984,1536,0,0,1,0,1,0,87332
1984,1536,0,0,1,0,1,0,87080
1984,1536,0,0,1,0,1,0,87174
1984,1536,0,0,1,0,0,1,87123
1984,1536,0,0,1,0,0,1,87255
1984,1536,0,0,1,0,0,1,86944
1984,1536,0,0,1,0,0,1,86907
1856,672,0,0,0,1,1,0,38678
1856,672,0,0,0,1,1,0,38399
1856,672,0,0,0,1,1,0,38226
1856,672,0,0,0,1,1,0,38281
1856,672,0,0,0,1,0,1,38173
1856,672,0,0,0,1,0,1,38095
1856,672,0,0,0,1,0,1,38032
1856,672,0,0,0,1,0,1,37995
1856,672,0,0,1,0,1,0,38097
1856,672,0,0,1,0,1,0,38022
1856,672,0,0,1,0,1,0,37877
1856,672,0,0,1,0,1,0,37911
1856,672,0,0,1,0,0,1,37928
1856,672,0,0,1,0,0,1,37842
1856,672,0,0,1,0,0,1,37739
1856,672,0,0,1,0,0,1,37800
1696,672,0,0,0,1,1,0,36041
1696,672,0,0,0,1,1,0,35887
1696,672,0,0,0,1,1,0,35655
1696,672,0,0,0,1,1,0,35707
1696,672,0,0,0,1,0,1,35349
1696,672,0,0,0,1,0,1,35369
1696,672,0,0,0,1,0,1,34548
1696,672,0,0,0,1,0,1,34584
1696,672,0,0,1,0,1,0,34891
1696,672,0,0,1,0,1,0,34853
1696,672,0,0,1,0,1,0,34686
1696,672,0,0,1,0,1,0,34748
1696,672,0,0,1,0,0,1,34551
1696,672,0,0,1,0,0,1,34432
1696,672,0,0,1,0,0,1,34196
1696,672,0,0,1,0,0,1,34168
96,1088,0,0,0,1,1,0,6047
96,1088,0,0,0,1,1,0,5943
96,1088,0,0,0,1,1,0,5706
96,1088,0,0,0,1,1,0,5685
96,1088,0,0,0,1,0,1,5801
96,1088,0,0,0,1,0,1,5630
96,1088,0,0,0,1,0,1,5429
96,1088,0,0,0,1,0,1,5397
96,1088,0,0,1,0,1,0,5376
96,1088,0,0,1,0,1,0,5402
96,1088,0,0,1,0,1,0,5211
96,1088,0,0,1,0,1,0,5216
96,1088,0,0,1,0,0,1,5264
96,1088,0,0,1,0,0,1,5363
96,1088,0,0,1,0,0,1,5115
96,1088,0,0,1,0,0,1,5100
320,1792,0,0,0,1,1,0,19258
320,1792,0,0,0,1,1,0,19414
320,1792,0,0,0,1,1,0,19154
320,1792,0,0,0,1,1,0,19076
320,1792,0,0,0,1,0,1,19143
320,1792,0,0,0,1,0,1,19016
320,1792,0,0,0,1,0,1,18311
320,1792,0,0,0,1,0,1,18274
320,1792,0,0,1,0,1,0,18535
320,1792,0,0,1,0,1,0,18477
320,1792,0,0,1,0,1,0,18262
320,1792,0,0,1,0,1,0,18293
320,1792,0,0,1,0,0,1,18209
320,1792,0,0,1,0,0,1,18320
320,1792,0,0,1,0,0,1,17867
320,1792,0,0,1,0,0,1,17843
544,1248,0,0,0,1,1,0,22420
544,1248,0,0,0,1,1,0,22196
544,1248,0,0,0,1,1,0,21980
544,1248,0,0,0,1,1,0,21934
544,1248,0,0,0,1,0,1,21890
544,1248,0,0,0,1,0,1,21885
544,1248,0,0,0,1,0,1,21610
544,1248,0,0,0,1,0,1,21597
544,1248,0,0,1,0,1,0,21652
544,1248,0,0,1,0,1,0,21720
544,1248,0,0,1,0,1,0,21499
544,1248,0,0,1,0,1,0,21482
544,1248,0,0,1,0,0,1,21550
544,1248,0,0,1,0,0,1,21562
544,1248,0,0,1,0,0,1,21335
544,1248,0,0,1,0,0,1,21323
1632,320,0,0,0,1,1,0,18409
1632,320,0,0,0,1,1,0,18546
1632,320,0,0,0,1,1,0,17711
1632,320,0,0,0,1,1,0,17780
1632,320,0,0,0,1,0,1,18931
1632,320,0,0,0,1,0,1,18741
1632,320,0,0,0,1,0,1,16770
1632,320,0,0,0,1,0,1,16867
1632,320,0,0,1,0,1,0,17089
1632,320,0,0,1,0,1,0,16938
1632,320,0,0,1,0,1,0,16668
1632,320,0,0,1,0,1,0,16709
1632,320,0,0,1,0,0,1,16993
1632,320,0,0,1,0,0,1,16944
1632,320,0,0,1,0,0,1,16214
1632,320,0,0,1,0,0,1,16175
1728,800,0,0,0,1,1,0,42728
1728,800,0,0,0,1,1,0,42845
1728,800,0,0,0,1,1,0,42743
1728,800,0,0,0,1,1,0,42727
1728,800,0,0,0,1,0,1,42010
1728,800,0,0,0,1,0,1,42242
1728,800,0,0,0,1,0,1,41892
1728,800,0,0,0,1,0,1,41989
1728,800,0,0,1,0,1,0,41796
1728,800,0,0,1,0,1,0,41919
1728,800,0,0,1,0,1,0,41836
1728,800,0,0,1,0,1,0,41787
1728,800,0,0,1,0,0,1,41594
1728,800,0,0,1,0,0,1,41627
1728,800,0,0,1,0,0,1,41485
1728,800,0,0,1,0,0,1,41490
1472,1472,0,0,0,1,1,0,64933
1472,1472,0,0,0,1,1,0,64949
1472,1472,0,0,0,1,1,0,64802
1472,1472,0,0,0,1,1,0,64946
1472,1472,0,0,0,1,0,1,64123
1472,1472,0,0,0,1,0,1,63975
1472,1472,0,0,0,1,0,1,63745
1472,1472,0,0,0,1,0,1,63982
1472,1472,0,0,1,0,1,0,63907
1472,1472,0,0,1,0,1,0,63757
1472,1472,0,0,1,0,1,0,63559
1472,1472,0,0,1,0,1,0,63780
1472,1472,0,0,1,0,0,1,63449
1472,1472,0,0,1,0,0,1,63408
1472,1472,0,0,1,0,0,1,63305
1472,1472,0,0,1,0,0,1,63305
1664,992,0,0,0,1,1,0,49621
1664,992,0,0,0,1,1,0,49576
1664,992,0,0,0,1,1,0,49407
1664,992,0,0,0,1,1,0,49414
1664,992,0,0,0,1,0,1,49399
1664,992,0,0,0,1,0,1,49431
1664,992,0,0,0,1,0,1,49261
1664,992,0,0,0,1,0,1,49199
1664,992,0,0,1,0,1,0,49073
1664,992,0,0,1,0,1,0,49011
1664,992,0,0,1,0,1,0,48855
1664,992,0,0,1,0,1,0,48942
1664,992,0,0,1,0,0,1,48933
1664,992,0,0,1,0,0,1,48964
1664,992,0,0,1,0,0,1,48823
1664,992,0,0,1,0,0,1,48866
160,1664,0,0,0,1,1,0,12114
160,1664,0,0,0,1,1,0,12103
160,1664,0,0,0,1,1,0,12071
160,1664,0,0,0,1,1,0,12030
160,1664,0,0,0,1,0,1,11236
160,1664,0,0,0,1,0,1,11084
160,1664,0,0,0,1,0,1,10905
160,1664,0,0,0,1,0,1,10977
160,1664,0,0,1,0,1,0,11255
160,1664,0,0,1,0,1,0,11165
160,1664,0,0,1,0,1,0,10942
160,1664,0,0,1,0,1,0,10949
160,1664,0,0,1,0,0,1,10704
160,1664,0,0,1,0,0,1,10635
160,1664,0,0,1,0,0,1,10556
160,1664,0,0,1,0,0,1,10613
192,1088,0,0,0,1,1,0,9967
192,1088,0,0,0,1,1,0,10074
192,1088,0,0,0,1,1,0,10062
192,1088,0,0,0,1,1,0,9973
192,1088,0,0,0,1,0,1,9277
192,1088,0,0,0,1,0,1,9157
192,1088,0,0,0,1,0,1,9127
192,1088,0,0,0,1,0,1,8961
192,1088,0,0,1,0,1,0,9205
192,1088,0,0,1,0,1,0,9208
192,1088,0,0,1,0,1,0,9078
192,1088,0,0,1,0,1,0,9263
192,1088,0,0,1,0,0,1,8870
192,1088,0,0,1,0,0,1,8866
192,1088,0,0,1,0,0,1,8761
192,1088,0,0,1,0,0,1,8754
1792,1888,0,0,0,1,1,0,98702
1792,1888,0,0,0,1,1,0,98575
1792,1888,0,0,0,1,1,0,97934
1792,1888,0,0,0,1,1,0,97917
1792,1888,0,0,0,1,0,1,98271
1792,1888,0,0,0,1,0,1,98348
1792,1888,0,0,0,1,0,1,96912
1792,1888,0,0,0,1,0,1,96863
1792,1888,0,0,1,0,1,0,97186
1792,1888,0,0,1,0,1,0,97111
1792,1888,0,0,1,0,1,0,96572
1792,1888,0,0,1,0,1,0,96634
1792,1888,0,0,1,0,0,1,96701
1792,1888,0,0,1,0,0,1,96685
1792,1888,0,0,1,0,0,1,96091
1792,1888,0,0,1,0,0,1,96107
96,160,0,0,0,1,1,0,3719
96,160,0,0,0,1,1,0,3612
96,160,0,0,0,1,1,0,3489
96,160,0,0,0,1,1,0,3448
96,160,0,0,0,1,0,1,3596
96,160,0,0,0,1,0,1,3491
96,160,0,0,0,1,0,1,3342
96,160,0,0,0,1,0,1,3382
96,160,0,0,1,0,1,0,3472
96,160,0,0,1,0,1,0,3469
96,160,0,0,1,0,1,0,3361
96,160,0,0,1,0,1,0,3400
96,160,0,0,1,0,0,1,3374
96,160,0,0,1,0,0,1,3349
96,160,0,0,1,0,0,1,3219
96,160,0,0,1,0,0,1,3242
480,288,0,0,0,1,1,0,7745
480,288,0,0,0,1,1,0,7760
480,288,0,0,0,1,1,0,7570
480,288,0,0,0,1,1,0,7542
480,288,0,0,0,1,0,1,7395
480,288,0,0,0,1,0,1,7455
480,288,0,0,0,1,0,1,7340
480,288,0,0,0,1,0,1,7357
480,288,0,0,1,0,1,0,7269
480,288,0,0,1,0,1,0,7206
480,288,0,0,1,0,1,0,7099
480,288,0,0,1,0,1,0,7178
480,288,0,0,1,0,0,1,7118
480,288,0,0,1,0,0,1,7061
480,288,0,0,1,0,0,1,7021
480,288,0,0,1,0,0,1,7043
96,640,0,0,0,1,1,0,4001
96,640,0,0,0,1,1,0,4023
96,640,0,0,0,1,1,0,3919
96,640,0,0,0,1,1,0,3880
96,640,0,0,0,1,0,1,3837
96,640,0,0,0,1,0,1,3791
96,640,0,0,0,1,0,1,3811
96,640,0,0,0,1,0,1,3791
96,640,0,0,1,0,1,0,3544
96,640,0,0,1,0,1,0,3561
96,640,0,0,1,0,1,0,3391
96,640,0,0,1,0,1,0,3392
96,640,0,0,1,0,0,1,3459
96,640,0,0,1,0,0,1,3512
96,640,0,0,1,0,0,1,3326
96,640,0,0,1,0,0,1,3308
32,1568,0,0,0,1,1,0,4111
32,1568,0,0,0,1,1,0,4111
32,1568,0,0,0,1,1,0,3883
32,1568,0,0,0,1,1,0,3835
32,1568,0,0,0,1,0,1,3970
32,1568,0,0,0,1,0,1,3972
32,1568,0,0,0,1,0,1,3829
32,1568,0,0,0,1,0,1,3754
32,1568,0,0,1,0,1,0,3612
32,1568,0,0,1,0,1,0,3756
32,1568,0,0,1,0,1,0,3481
32,1568,0,0,1,0,1,0,3457
32,1568,0,0,1,0,0,1,3503
32,1568,0,0,1,0,0,1,3663
32,1568,0,0,1,0,0,1,3334
32,1568,0,0,1,0,0,1,3314
1760,928,0,0,0,1,1,0,48065
1760,928,0,0,0,1,1,0,48027
1760,928,0,0,0,1,1,0,48620
1760,928,0,0,0,1,1,0,47722
1760,928,0,0,0,1,0,1,47751
1760,928,0,0,0,1,0,1,47757
1760,928,0,0,0,1,0,1,47418
1760,928,0,0,0,1,0,1,47500
1760,928,0,0,1,0,1,0,47255
1760,928,0,0,1,0,1,0,47296
1760,928,0,0,1,0,1,0,47083
1760,928,0,0,1,0,1,0,47112
1760,928,0,0,1,0,0,1,47189
1760,928,0,0,1,0,0,1,47133
1760,928,0,0,1,0,0,1,46933
1760,928,0,0,1,0,0,1,46931
704,1792,0,0,0,1,1,0,39060
704,1792,0,0,0,1,1,0,38958
704,1792,0,0,0,1,1,0,38893
704,1792,0,0,0,1,1,0,38708
704,1792,0,0,0,1,0,1,38699
704,1792,0,0,0,1,0,1,38798
704,1792,0,0,0,1,0,1,38462
704,1792,0,0,0,1,0,1,38455
704,1792,0,0,1,0,1,0,38296
704,1792,0,0,1,0,1,0,38231
704,1792,0,0,1,0,1,0,38074
704,1792,0,0,1,0,1,0,38146
704,1792,0,0,1,0,0,1,38073
704,1792,0,0,1,0,0,1,38044
704,1792,0,0,1,0,0,1,37893
704,1792,0,0,1,0,0,1,37937
352,1664,0,0,0,1,1,0,19288
352,1664,0,0,0,1,1,0,19432
352,1664,0,0,0,1,1,0,19125
352,1664,0,0,0,1,1,0,19040
352,1664,0,0,0,1,0,1,19094
352,1664,0,0,0,1,0,1,19065
352,1664,0,0,0,1,0,1,18221
352,1664,0,0,0,1,0,1,18314
352,1664,0,0,1,0,1,0,18388
352,1664,0,0,1,0,1,0,18385
352,1664,0,0,1,0,1,0,18246
352,1664,0,0,1,0,1,0,18148
352,1664,0,0,1,0,0,1,18229
352,1664,0,0,1,0,0,1,18231
352,1664,0,0,1,0,0,1,17880
352,1664,0,0,1,0,0,1,17898
1344,960,0,0,0,1,1,0,39800
1344,960,0,0,0,1,1,0,39797
1344,960,0,0,0,1,1,0,39360
1344,960,0,0,0,1,1,0,39409
1344,960,0,0,0,1,0,1,39467
1344,960,0,0,0,1,0,1,39795
1344,960,0,0,0,1,0,1,38420
1344,960,0,0,0,1,0,1,38361
1344,960,0,0,1,0,1,0,38823
1344,960,0,0,1,0,1,0,38759
1344,960,0,0,1,0,1,0,38239
1344,960,0,0,1,0,1,0,38304
1344,960,0,0,1,0,0,1,38409
1344,960,0,0,1,0,0,1,38478
1344,960,0,0,1,0,0,1,37880
1344,960,0,0,1,0,0,1,37867
1984,768,0,0,0,1,1,0,46933
1984,768,0,0,0,1,1,0,46969
1984,768,0,0,0,1,1,0,46744
1984,768,0,0,0,1,1,0,46650
1984,768,0,0,0,1,0,1,46693
1984,768,0,0,0,1,0,1,46714
1984,768,0,0,0,1,0,1,45651
1984,768,0,0,0,1,0,1,45656
1984,768,0,0,1,0,1,0,45965
1984,768,0,0,1,0,1,0,45986
1984,768,0,0,1,0,1,0,45840
1984,768,0,0,1,0,1,0,45767
1984,768,0,0,1,0,0,1,45706
1984,768,0,0,1,0,0,1,45767
1984,768,0,0,1,0,0,1,45110
1984,768,0,0,1,0,0,1,45176
1056,800,0,0,0,1,1,0,26034
1056,800,0,0,0,1,1,0,26207
1056,800,0,0,0,1,1,0,25839
1056,800,0,0,0,1,1,0,25925
1056,800,0,0,0,1,0,1,25954
1056,800,0,0,0,1,0,1,26204
1056,800,0,0,0,1,0,1,25801
1056,800,0,0,0,1,0,1,25654
1056,800,0,0,1,0,1,0,25703
1056,800,0,0,1,0,1,0,25659
1056,800,0,0,1,0,1,0,25291
1056,800,0,0,1,0,1,0,25281
1056,800,0,0,1,0,0,1,25365
1056,800,0,0,1,0,0,1,25441
1056,800,0,0,1,0,0,1,25186
1056,800,0,0,1,0,0,1,25163
1856,1088,0,0,0,1,1,0,58909
1856,1088,0,0,0,1,1,0,58791
1856,1088,0,0,0,1,1,0,58643
1856,1088,0,0,0,1,1,0,58561
1856,1088,0,0,0,1,0,1,58450
1856,1088,0,0,0,1,0,1,58693
1856,1088,0,0,0,1,0,1,58455
1856,1088,0,0,0,1,0,1,58387
1856,1088,0,0,1,0,1,0,58195
1856,1088,0,0,1,0,1,0,58240
1856,1088,0,0,1,0,1,0,57925
1856,1088,0,0,1,0,1,0,57966
1856,1088,0,0,1,0,0,1,57944
1856,1088,0,0,1,0,0,1,58038
1856,1088,0,0,1,0,0,1,57769
1856,1088,0,0,1,0,0,1,57790
1056,96,0,0,0,1,1,0,6103
1056,96,0,0,0,1,1,0,6080
1056,96,0,0,0,1,1,0,5737
1056,96,0,0,0,1,1,0,5752
1056,96,0,0,0,1,0,1,5788
1056,96,0,0,0,1,0,1,5823
1056,96,0,0,0,1,0,1,5401
1056,96,0,0,0,1,0,1,5442
1056,96,0,0,1,0,1,0,5484
1056,96,0,0,1,0,1,0,5496
1056,96,0,0,1,0,1,0,5238
1056,96,0,0,1,0,1,0,5247
1056,96,0,0,1,0,0,1,5454
1056,96,0,0,1,0,0,1,5258
1056,96,0,0,1,0,0,1,5154
1056,96,0,0,1,0,0,1,5150
1184,192,0,0,0,1,1,0,10756
1184,192,0,0,0,1,1,0,10792
1184,192,0,0,0,1,1,0,10465
1184,192,0,0,0,1,1,0,10494
1184,192,0,0,0,1,0,1,9950
1184,192,0,0,0,1,0,1,9890
1184,192,0,0,0,1,0,1,8990
1184,192,0,0,0,1,0,1,9226
1184,192,0,0,1,0,1,0,9496
1184,192,0,0,1,0,1,0,9490
1184,192,0,0,1,0,1,0,9484
1184,192,0,0,1,0,1,0,9339
1184,192,0,0,1,0,0,1,9011
1184,192,0,0,1,0,0,1,9019
1184,192,0,0,1,0,0,1,8759
1184,192,0,0,1,0,0,1,8803
1408,1632,0,0,0,1,1,0,68045
1408,1632,0,0,0,1,1,0,67891
1408,1632,0,0,0,1,1,0,67811
1408,1632,0,0,0,1,1,0,67827
1408,1632,0,0,0,1,0,1,67653
1408,1632,0,0,0,1,0,1,67659
1408,1632,0,0,0,1,0,1,67452
1408,1632,0,0,0,1,0,1,67473
1408,1632,0,0,1,0,1,0,67345
1408,1632,0,0,1,0,1,0,67366
1408,1632,0,0,1,0,1,0,67135
1408,1632,0,0,1,0,1,0,67087
1408,1632,0,0,1,0,0,1,67075
1408,1632,0,0,1,0,0,1,67052
1408,1632,0,0,1,0,0,1,66880
1408,1632,0,0,1,0,0,1,66906
1664,1088,0,0,0,1,1,0,54931
1664,1088,0,0,0,1,1,0,54742
1664,1088,0,0,0,1,1,0,54247
1664,1088,0,0,0,1,1,0,54198
1664,1088,0,0,0,1,0,1,54626
1664,1088,0,0,0,1,0,1,54250
1664,1088,0,0,0,1,0,1,53122
1664,1088,0,0,0,1,0,1,53130
1664,1088,0,0,1,0,1,0,53412
1664,1088,0,0,1,0,1,0,53309
1664,1088,0,0,1,0,1,0,52969
1664,1088,0,0,1,0,1,0,53071
1664,1088,0,0,1,0,0,1,53047
1664,1088,0,0,1,0,0,1,53064
1664,1088,0,0,1,0,0,1,52463
